frame,Mis-Fire Monitor Status,Mis-Fire Counter-200 REV,Mis-Fire Counter CAT 200 Rev,Cylinder 1 FTP Mis-Fire Counter,Cylinder 2 FTP Mis-Fire Counter,Cylinder 3 FTP Mis-Fire Counter,Cylinder 4 FTP Mis-Fire Counter,Cylinder 5 FTP Mis-Fire Counter,Cylinder 6 FTP Mis-Fire Counter,Cylinder 7 FTP Mis-Fire Counter,Cylinder 8 FTP Mis-Fire Counter
293,,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
