frame,TPS 1 Volts,TPS 2 Volts,Engine Speed,Purge AirFlow,Injector Pulse Width Cylinder 1,Injector Pulse Width Cylinder 2,1/1 O2 Goal(0-1),1/1 O2 Volts(0-1)
1499,0.71,4.29,582.0,0.35,1280.0,1232.0,0.51,0.16
1500,0.71,4.29,590.0,0.35,1256.0,1208.0,0.51,0.08
1501,0.71,4.29,592.0,0.35,1248.0,1240.0,0.51,0.08
1502,0.71,4.29,593.0,0.35,1240.0,1200.0,0.51,0.33
1503,0.71,4.29,595.0,0.35,1232.0,1176.0,0.51,0.22
1504,0.71,4.29,591.0,0.35,1256.0,1184.0,0.51,0.14
1505,0.71,4.29,590.0,0.35,1264.0,1184.0,0.51,0.08
1506,0.71,4.29,588.0,0.35,1272.0,1200.0,0.51,0.08
1507,0.71,4.29,592.0,0.35,1224.0,1184.0,0.51,0.14
1508,0.71,4.29,590.0,0.35,1320.0,1192.0,0.51,0.63
1509,0.71,4.29,593.0,0.35,1296.0,1240.0,0.51,0.73
1510,0.71,4.29,587.0,0.35,1248.0,1248.0,0.51,0.82
1511,0.71,4.29,590.0,0.35,1248.0,1216.0,0.51,0.86
1512,0.71,4.29,596.0,0.35,1176.0,1232.0,0.51,0.86
1513,0.71,4.29,585.0,0.35,1208.0,1216.0,0.51,0.86
1514,0.71,4.29,599.0,0.35,1232.0,1168.0,0.51,0.86
1515,0.71,4.29,597.0,0.35,1200.0,1168.0,0.51,0.86
1516,0.71,4.3,593.0,0.35,1208.0,1176.0,0.51,0.84
1517,0.71,4.3,594.0,0.35,1192.0,1144.0,0.51,0.82
1518,0.71,4.3,587.0,0.35,1160.0,1144.0,0.51,0.8
1519,0.71,4.29,587.0,0.35,1160.0,1160.0,0.51,0.78
1520,0.71,4.3,584.0,0.35,1160.0,1160.0,0.51,0.8
1521,0.71,4.3,581.0,0.35,1184.0,1152.0,0.51,0.78
1522,0.71,4.29,575.0,0.35,1136.0,1128.0,0.51,0.69
1523,0.71,4.29,571.0,0.35,1112.0,1176.0,0.51,0.33
1524,0.71,4.29,560.0,0.35,1120.0,1168.0,0.51,0.16
1525,0.71,4.29,561.0,0.35,1184.0,1192.0,0.51,0.1
1526,0.71,4.29,564.0,0.35,1240.0,1248.0,0.51,0.06
1527,0.71,4.29,568.0,0.35,1256.0,1272.0,0.51,0.06
1528,0.71,4.29,570.0,0.35,1256.0,1256.0,0.51,0.06
1529,0.71,4.29,580.0,0.35,1288.0,1272.0,0.51,0.06
1530,0.71,4.29,583.0,0.35,1272.0,1264.0,0.51,0.08
1531,0.71,4.29,587.0,0.35,1312.0,1240.0,0.51,0.45
1532,0.71,4.29,588.0,0.35,1264.0,1240.0,0.51,0.65
1533,0.71,4.29,589.0,0.35,1280.0,1224.0,0.51,0.73
1534,0.71,4.29,587.0,0.35,1280.0,1208.0,0.51,0.78
1535,0.71,4.29,583.0,0.35,1280.0,1216.0,0.51,0.82
1536,0.71,4.29,582.0,0.35,1240.0,1224.0,0.51,0.82
1537,0.71,4.29,585.0,0.35,1224.0,1208.0,0.51,0.82
1538,0.71,4.29,590.0,0.35,1200.0,1192.0,0.51,0.8
1539,0.71,4.29,587.0,0.35,1216.0,1200.0,0.51,0.8
1540,0.71,4.29,585.0,0.35,1184.0,1216.0,0.51,0.75
1541,0.71,4.29,584.0,0.35,1192.0,1200.0,0.51,0.65
1542,0.71,4.29,586.0,0.35,1184.0,1304.0,0.51,0.76
1543,0.71,4.29,590.0,0.35,1208.0,1232.0,0.51,0.45
1544,0.71,4.29,587.0,0.35,1200.0,1232.0,0.51,0.16
1545,0.71,4.29,588.0,0.35,1208.0,1240.0,0.51,0.08
1546,0.71,4.29,593.0,0.35,1208.0,1256.0,0.51,0.06
1547,0.71,4.29,587.0,0.35,1256.0,1200.0,0.51,0.06
1548,0.71,4.29,590.0,0.35,1248.0,1184.0,0.51,0.06
1549,0.71,4.29,586.0,0.35,1272.0,1184.0,0.51,0.08
1550,0.71,4.29,592.0,0.35,1264.0,1184.0,0.51,0.16
1551,0.71,4.29,584.0,0.35,1280.0,1240.0,0.51,0.49
1552,0.71,4.29,585.0,0.35,1280.0,1216.0,0.51,0.63
1553,0.71,4.29,585.0,0.35,1320.0,1208.0,0.51,0.69
1554,0.71,4.29,585.0,0.35,1256.0,1280.0,0.51,0.75
1555,0.71,4.29,588.0,0.35,1208.0,1304.0,0.51,0.78
1556,0.71,4.29,588.0,0.35,1208.0,1256.0,0.51,0.8
1557,0.71,4.29,585.0,0.35,1224.0,1304.0,0.51,0.78
1558,0.71,4.29,583.0,0.35,1208.0,1248.0,0.51,0.76
1559,0.71,4.29,586.0,0.35,1288.0,1208.0,0.51,0.76
1560,0.71,4.29,582.0,0.35,1208.0,1224.0,0.51,0.75
1561,0.71,4.29,587.0,0.35,1256.0,1264.0,0.51,0.73
1562,0.71,4.29,581.0,0.35,1216.0,1176.0,0.51,0.67
1563,0.71,4.29,593.0,0.35,1192.0,1200.0,0.51,0.31
1564,0.71,4.29,595.0,0.35,1256.0,1184.0,0.51,0.2
1565,0.71,4.29,595.0,0.35,1256.0,1176.0,0.51,0.16
1566,0.71,4.29,598.0,0.35,1256.0,1168.0,0.51,0.18
1567,0.71,4.29,595.0,0.35,1248.0,1232.0,0.51,0.55
1568,0.71,4.29,592.0,0.35,1224.0,1168.0,0.51,0.78
1569,0.71,4.29,593.0,0.35,1232.0,1232.0,0.51,0.8
1570,0.71,4.29,598.0,0.35,1208.0,1184.0,0.51,0.82
1571,0.71,4.29,592.0,0.35,1184.0,1184.0,0.51,0.76
1572,0.71,4.29,592.0,0.35,1216.0,1232.0,0.51,0.75
1573,0.71,4.29,588.0,0.35,1192.0,1256.0,0.51,0.29
1574,0.71,4.29,586.0,0.35,1232.0,1144.0,0.51,0.12
1575,0.71,4.29,581.0,0.35,1280.0,1208.0,0.51,0.08
1576,0.71,4.29,582.0,0.35,1280.0,1192.0,0.51,0.06
1577,0.71,4.29,585.0,0.35,1248.0,1160.0,0.51,0.08
1578,0.71,4.29,586.0,0.35,1248.0,1160.0,0.51,0.08
1579,0.71,4.29,579.0,0.35,1264.0,1216.0,0.51,0.1
1580,0.71,4.29,582.0,0.35,1264.0,1256.0,0.51,0.1
1581,0.71,4.29,581.0,0.35,1312.0,1208.0,0.51,0.12
1582,0.71,4.29,584.0,0.35,1264.0,1224.0,0.51,0.51
1583,0.71,4.29,586.0,0.35,1312.0,1264.0,0.51,0.69
1584,0.71,4.29,585.0,0.35,1312.0,1256.0,0.51,0.78
1585,0.71,4.29,588.0,0.35,1264.0,1216.0,0.51,0.84
1586,0.71,4.29,588.0,0.35,1208.0,1280.0,0.51,0.86
1587,0.71,4.29,590.0,0.35,1256.0,1248.0,0.51,0.86
1588,0.71,4.29,593.0,0.35,1200.0,1192.0,0.51,0.86
1589,0.71,4.3,586.0,0.35,1216.0,1200.0,0.51,0.88
1590,0.71,4.3,589.0,0.35,1208.0,1200.0,0.51,0.86
1591,0.71,4.3,584.0,0.35,1216.0,1136.0,0.51,0.86
1592,0.71,4.3,589.0,0.35,1168.0,1144.0,0.51,0.84
1593,0.71,4.3,576.0,0.35,1184.0,1160.0,0.51,0.84
1594,0.71,4.3,582.0,0.35,1184.0,1160.0,0.51,0.84
1595,0.71,4.3,577.0,0.35,1144.0,1160.0,0.51,0.78
1596,0.71,4.3,577.0,0.35,1176.0,1152.0,0.51,0.67
1597,0.71,4.3,574.0,0.35,1200.0,1200.0,0.51,0.33
1598,0.71,4.3,577.0,0.35,1176.0,1208.0,0.51,0.2
1599,0.71,4.29,568.0,0.35,1240.0,1216.0,0.51,0.12
1600,0.71,4.3,566.0,0.35,1184.0,1208.0,0.51,0.08
1601,0.71,4.3,562.0,0.35,1256.0,1216.0,0.51,0.06
1602,0.71,4.29,567.0,0.35,1208.0,1232.0,0.51,0.06
1603,0.71,4.3,568.0,0.35,1280.0,1264.0,0.51,0.06
1604,0.71,4.29,576.0,0.35,1280.0,1264.0,0.51,0.06
1605,0.71,4.29,575.0,0.35,1280.0,1272.0,0.51,0.06
1606,0.71,4.29,580.0,0.35,1304.0,1304.0,0.51,0.29
1607,0.71,4.29,580.0,0.35,1320.0,1224.0,0.51,0.45
1608,0.71,4.29,585.0,0.35,1320.0,1264.0,0.51,0.65
1609,0.71,4.3,590.0,0.35,1352.0,1280.0,0.51,0.75
1610,0.71,4.29,591.0,0.35,1336.0,1280.0,0.51,0.8
1611,0.71,4.3,596.0,0.35,1280.0,1216.0,0.51,0.84
1612,0.71,4.3,594.0,0.35,1272.0,1264.0,0.51,0.88
1613,0.71,4.3,600.0,0.35,1232.0,1208.0,0.51,0.88
1614,0.71,4.3,588.0,0.35,1256.0,1264.0,0.51,0.88
1615,0.71,4.3,586.0,0.35,1216.0,1224.0,0.51,0.86
1616,0.71,4.3,588.0,0.35,1272.0,1184.0,0.51,0.86
1617,0.71,4.3,585.0,0.35,1192.0,1176.0,0.51,0.86
1618,0.71,4.3,582.0,0.35,1184.0,1160.0,0.51,0.84
1619,0.71,4.3,576.0,0.35,1192.0,1152.0,0.51,0.8
1620,0.71,4.3,574.0,0.35,1184.0,1160.0,0.51,0.76
1621,0.71,4.3,565.0,0.35,1184.0,1224.0,0.51,0.63
1622,0.71,4.29,570.0,0.35,1224.0,1288.0,0.51,0.31
1623,0.71,4.29,572.0,0.35,1304.0,1272.0,0.51,0.16
1624,0.71,4.29,581.0,0.35,1232.0,1280.0,0.51,0.1
1625,0.71,4.29,591.0,0.35,1240.0,1248.0,0.51,0.08
1626,0.71,4.29,586.0,0.35,1264.0,1232.0,0.51,0.08
1627,0.71,4.29,582.0,0.35,1272.0,1232.0,0.51,0.08
1628,0.71,4.29,587.0,0.35,1280.0,1192.0,0.51,0.22
1629,0.71,4.29,592.0,0.35,1304.0,1248.0,0.51,0.59
1630,0.71,4.3,590.0,0.35,1328.0,1192.0,0.51,0.71
1631,0.71,4.3,592.0,0.35,1256.0,1232.0,0.51,0.78
1632,0.71,4.29,591.0,0.35,1208.0,1152.0,0.51,0.84
1633,0.71,4.29,591.0,0.35,1208.0,1168.0,0.51,0.86
1634,0.71,4.29,592.0,0.35,1240.0,1184.0,0.51,0.86
1635,0.71,4.3,596.0,0.35,1224.0,1216.0,0.51,0.86
1636,0.71,4.3,592.0,0.35,1192.0,1216.0,0.51,0.86
1637,0.71,4.3,594.0,0.35,1216.0,1184.0,0.51,0.86
1638,0.71,4.3,593.0,0.35,1192.0,1184.0,0.51,0.84
1639,0.71,4.3,585.0,0.35,1248.0,1160.0,0.51,0.84
1640,0.71,4.3,582.0,0.35,1192.0,1232.0,0.51,0.8
1641,0.71,4.3,582.0,0.35,1152.0,1192.0,0.51,0.82
1642,0.71,4.3,582.0,0.35,1184.0,1184.0,0.51,0.78
1643,0.71,4.3,583.0,0.35,1176.0,1184.0,0.51,0.75
1644,0.71,4.3,585.0,0.35,1160.0,1176.0,0.51,0.73
1645,0.71,4.3,581.0,0.35,1176.0,1184.0,0.51,0.71
1646,0.71,4.3,575.0,0.35,1152.0,1128.0,0.51,0.57
1647,0.71,4.3,573.0,0.35,1192.0,1128.0,0.51,0.33
1648,0.71,4.3,565.0,0.35,1216.0,1152.0,0.51,0.25
1649,0.71,4.3,560.0,0.35,1184.0,1160.0,0.51,0.18
1650,0.71,4.3,567.0,0.35,1216.0,1184.0,0.51,0.12
1651,0.71,4.29,565.0,0.35,1272.0,1168.0,0.51,0.12
1652,0.71,4.29,577.0,0.35,1296.0,1280.0,0.51,0.12
1653,0.71,4.29,578.0,0.35,1344.0,1264.0,0.51,0.12
1654,0.71,4.29,581.0,0.35,1280.0,1280.0,0.51,0.49
1655,0.71,4.29,586.0,0.35,1264.0,1280.0,0.51,0.73
1656,0.71,4.29,587.0,0.35,1224.0,1280.0,0.51,0.8
1657,0.71,4.29,587.0,0.35,1280.0,1296.0,0.51,0.82
1658,0.71,4.29,588.0,0.35,1232.0,1240.0,0.51,0.84
1659,0.71,4.29,591.0,0.35,1256.0,1288.0,0.51,0.84
1660,0.71,4.29,593.0,0.35,1232.0,1240.0,0.51,0.84
1661,0.71,4.29,589.0,0.35,1184.0,1232.0,0.51,0.8
1662,0.71,4.29,594.0,0.35,1232.0,1224.0,0.51,0.78
1663,0.71,4.29,585.0,0.35,1232.0,1168.0,0.51,0.67
1664,0.71,4.29,593.0,0.35,1192.0,1184.0,0.51,0.25
1665,0.71,4.29,584.0,0.35,1232.0,1200.0,0.51,0.12
1666,0.71,4.29,584.0,0.35,1296.0,1232.0,0.51,0.08
1667,0.71,4.29,592.0,0.35,1304.0,1224.0,0.51,0.1
1668,0.71,4.29,585.0,0.35,1264.0,1208.0,0.51,0.59
1669,0.71,4.29,589.0,0.35,1264.0,1152.0,0.51,0.75
1670,0.71,4.29,589.0,0.35,1216.0,1224.0,0.51,0.8
1671,0.71,4.29,592.0,0.35,1256.0,1256.0,0.51,0.82
1672,0.71,4.29,586.0,0.35,1184.0,1256.0,0.51,0.84
1673,0.71,4.29,585.0,0.35,1232.0,1240.0,0.51,0.82
1674,0.71,4.29,582.0,0.35,1240.0,1248.0,0.51,0.8
1675,0.71,4.29,580.0,0.35,1240.0,1256.0,0.51,0.78
1676,0.71,4.29,584.0,0.35,1192.0,1168.0,0.51,0.78
1677,0.71,4.29,582.0,0.35,1160.0,1144.0,0.51,0.73
1678,0.71,4.29,577.0,0.35,1168.0,1152.0,0.51,0.33
1679,0.71,4.29,579.0,0.35,1224.0,1192.0,0.51,0.12
1680,0.71,4.29,580.0,0.35,1232.0,1224.0,0.51,0.08
1681,0.71,4.29,581.0,0.35,1232.0,1208.0,0.51,0.06
1682,0.71,4.29,581.0,0.35,1288.0,1240.0,0.51,0.06
1683,0.71,4.29,583.0,0.35,1280.0,1264.0,0.51,0.08
1684,0.71,4.29,588.0,0.35,1304.0,1288.0,0.51,0.22
1685,0.71,4.29,591.0,0.35,1280.0,1272.0,0.51,0.55
1686,0.71,4.29,588.0,0.35,1280.0,1304.0,0.51,0.73
1687,0.71,4.29,581.0,0.35,1304.0,1280.0,0.51,0.78
1688,0.71,4.29,590.0,0.35,1272.0,1296.0,0.51,0.8
1689,0.71,4.29,584.0,0.35,1248.0,1272.0,0.51,0.82
1690,0.71,4.29,587.0,0.35,1232.0,1288.0,0.51,0.82
1691,0.71,4.29,587.0,0.35,1232.0,1256.0,0.51,0.8
1692,0.71,4.29,594.0,0.35,1256.0,1216.0,0.51,0.78
1693,0.71,4.29,589.0,0.35,1224.0,1208.0,0.51,0.76
1694,0.71,4.29,597.0,0.35,1240.0,1208.0,0.51,0.78
1695,0.71,4.29,586.0,0.35,1232.0,1216.0,0.51,0.78
1696,0.71,4.29,583.0,0.35,1224.0,1224.0,0.51,0.76
1697,0.71,4.29,587.0,0.35,1224.0,1208.0,0.51,0.75
1698,0.71,4.29,582.0,0.35,1200.0,1216.0,0.51,0.73
1699,0.71,4.29,579.0,0.35,1208.0,1184.0,0.51,0.51
1700,0.71,4.29,580.0,0.35,1240.0,1224.0,0.51,0.16
1701,0.71,4.29,585.0,0.35,1232.0,1208.0,0.51,0.08
1702,0.71,4.29,582.0,0.35,1264.0,1208.0,0.51,0.06
1703,0.71,4.29,585.0,0.35,1272.0,1208.0,0.51,0.06
1704,0.71,4.29,582.0,0.35,1248.0,1208.0,0.51,0.06
1705,0.71,4.29,589.0,0.35,1280.0,1256.0,0.51,0.1
1706,0.71,4.29,582.0,0.35,1304.0,1272.0,0.51,0.35
1707,0.71,4.29,586.0,0.35,1296.0,1328.0,0.51,0.61
1708,0.71,4.29,590.0,0.35,1280.0,1264.0,0.51,0.73
1709,0.71,4.29,587.0,0.35,1240.0,1288.0,0.51,0.8
1710,0.71,4.29,592.0,0.35,1264.0,1280.0,0.51,0.82
1711,0.71,4.29,584.0,0.35,1304.0,1312.0,0.51,0.82
1712,0.71,4.29,590.0,0.35,1304.0,1320.0,0.51,0.78
1713,0.71,4.29,588.0,0.35,1280.0,1296.0,0.51,0.78
1714,0.71,4.29,581.0,0.35,1232.0,1264.0,0.51,0.75
1715,0.71,4.29,592.0,0.35,1232.0,1232.0,0.51,0.59
1716,0.71,4.29,590.0,0.35,1256.0,1240.0,0.51,0.37
1717,0.71,4.29,591.0,0.35,1272.0,1240.0,0.51,0.49
1718,0.71,4.29,589.0,0.35,1264.0,1264.0,0.51,0.75
1719,0.71,4.29,586.0,0.35,1280.0,1184.0,0.51,0.78
1720,0.71,4.29,588.0,0.35,1272.0,1184.0,0.51,0.8
1721,0.71,4.29,588.0,0.35,1256.0,1240.0,0.51,0.82
1722,0.71,4.29,595.0,0.35,1208.0,1208.0,0.51,0.82
1723,0.71,4.29,592.0,0.35,1216.0,1192.0,0.51,0.78
1724,0.71,4.29,582.0,0.35,1240.0,1264.0,0.51,0.55
1725,0.71,4.29,585.0,0.35,1232.0,1280.0,0.51,0.16
1726,0.71,4.29,584.0,0.35,1272.0,1232.0,0.51,0.1
1727,0.71,4.29,584.0,0.35,1208.0,1288.0,0.51,0.08
1728,0.71,4.29,585.0,0.35,1248.0,1240.0,0.51,0.06
1729,0.71,4.29,589.0,0.35,1264.0,1304.0,0.51,0.06
1730,0.71,4.29,586.0,0.35,1304.0,1264.0,0.51,0.06
1731,0.71,4.29,590.0,0.35,1304.0,1280.0,0.51,0.1
1732,0.71,4.29,592.0,0.35,1336.0,1312.0,0.51,0.53
1733,0.71,4.29,597.0,0.35,1288.0,1280.0,0.51,0.69
1734,0.71,4.29,593.0,0.35,1344.0,1280.0,0.51,0.73
1735,0.71,4.29,598.0,0.35,1280.0,1312.0,0.51,0.76
1736,0.71,4.29,592.0,0.35,1288.0,1320.0,0.51,0.8
1737,0.71,4.29,588.0,0.35,1296.0,1352.0,0.51,0.8
1738,0.71,4.29,594.0,0.35,1232.0,1288.0,0.51,0.82
1739,0.71,4.29,597.0,0.35,1248.0,1280.0,0.51,0.82
1740,0.71,4.29,594.0,0.35,1208.0,1232.0,0.51,0.8
1741,0.71,4.29,597.0,0.35,1240.0,1232.0,0.51,0.78
1742,0.71,4.29,588.0,0.35,1208.0,1248.0,0.51,0.75
1743,0.71,4.29,592.0,0.35,1200.0,1280.0,0.51,0.75
1744,0.71,4.29,591.0,0.35,1272.0,1200.0,0.51,0.78
1745,0.71,4.29,595.0,0.35,1256.0,1224.0,0.51,0.78
1746,0.71,4.29,596.0,0.35,1272.0,1240.0,0.51,0.76
1747,0.71,4.29,595.0,0.35,1216.0,1192.0,0.51,0.73
1748,0.71,4.29,592.0,0.35,1200.0,1200.0,0.51,0.78
1749,0.71,4.29,592.0,0.35,1256.0,1216.0,0.51,0.78
1750,0.71,4.29,593.0,0.35,1256.0,1216.0,0.51,0.78
1751,0.71,4.29,584.0,0.35,1232.0,1232.0,0.51,0.75
1752,0.71,4.29,580.0,0.35,1192.0,1208.0,0.51,0.57
1753,0.71,4.29,582.0,0.35,1192.0,1160.0,0.51,0.24
1754,0.71,4.29,580.0,0.35,1248.0,1176.0,0.51,0.12
1755,0.71,4.29,580.0,0.35,1256.0,1176.0,0.51,0.08
1756,0.71,4.29,580.0,0.35,1256.0,1184.0,0.51,0.08
1757,0.71,4.29,584.0,0.35,1296.0,1184.0,0.51,0.06
1758,0.71,4.29,587.0,0.35,1312.0,1192.0,0.51,0.08
1759,0.71,4.29,587.0,0.35,1272.0,1328.0,0.51,0.16
1760,0.71,4.29,589.0,0.35,1320.0,1256.0,0.51,0.45
1761,0.71,4.3,592.0,0.35,1264.0,1256.0,0.51,0.67
1762,0.71,4.29,587.0,0.35,1328.0,1240.0,0.51,0.78
1763,0.71,4.29,594.0,0.35,1232.0,1256.0,0.51,0.82
1764,0.71,4.3,594.0,0.35,1280.0,1248.0,0.51,0.84
1765,0.71,4.29,594.0,0.35,1208.0,1264.0,0.51,0.82
1766,0.71,4.3,591.0,0.35,1200.0,1248.0,0.51,0.82
1767,0.71,4.3,583.0,0.35,1168.0,1224.0,0.51,0.8
1768,0.71,4.3,587.0,0.35,1184.0,1208.0,0.51,0.82
1769,0.71,4.3,585.0,0.35,1224.0,1240.0,0.51,0.82
1770,0.71,4.3,584.0,0.35,1192.0,1216.0,0.51,0.82
1771,0.71,4.3,587.0,0.35,1216.0,1168.0,0.51,0.75
1772,0.71,4.3,583.0,0.35,1176.0,1176.0,0.51,0.61
1773,0.71,4.3,581.0,0.35,1176.0,1160.0,0.51,0.24
1774,0.71,4.3,579.0,0.35,1224.0,1208.0,0.51,0.12
1775,0.71,4.3,574.0,0.35,1192.0,1176.0,0.51,0.08
1776,0.71,4.3,577.0,0.35,1200.0,1136.0,0.51,0.06
1777,0.71,4.3,568.0,0.35,1232.0,1184.0,0.51,0.08
1778,0.71,4.3,568.0,0.35,1232.0,1160.0,0.51,0.06
1779,0.71,4.3,567.0,0.35,1248.0,1192.0,0.51,0.06
1780,0.71,4.3,574.0,0.35,1280.0,1232.0,0.51,0.1
1781,0.71,4.3,573.0,0.35,1336.0,1248.0,0.51,0.35
1782,0.71,4.29,573.0,0.35,1336.0,1312.0,0.51,0.49
1783,0.71,4.3,581.0,0.35,1352.0,1296.0,0.51,0.65
1784,0.71,4.29,584.0,0.35,1352.0,1296.0,0.51,0.76
1785,0.71,4.3,591.0,0.35,1328.0,1280.0,0.51,0.84
1786,0.71,4.3,594.0,0.35,1288.0,1264.0,0.51,0.86
1787,0.71,4.3,586.0,0.35,1256.0,1280.0,0.51,0.88
1788,0.71,4.3,596.0,0.35,1312.0,1264.0,0.51,0.88
1789,0.71,4.3,588.0,0.35,1280.0,1240.0,0.51,0.88
1790,0.71,4.3,592.0,0.35,1272.0,1192.0,0.51,0.88
1791,0.71,4.3,589.0,0.35,1272.0,1200.0,0.51,0.88
1792,0.71,4.3,590.0,0.35,1232.0,1184.0,0.51,0.88
1793,0.71,4.3,592.0,0.35,1264.0,1200.0,0.51,0.88
1794,0.71,4.3,592.0,0.35,1224.0,1160.0,0.51,0.86
1795,0.71,4.3,590.0,0.35,1184.0,1184.0,0.51,0.86
1796,0.71,4.3,586.0,0.35,1192.0,1160.0,0.51,0.86
1797,0.71,4.3,588.0,0.35,1208.0,1160.0,0.51,0.82
1798,0.71,4.3,586.0,0.35,1208.0,1152.0,0.51,0.78
1799,0.71,4.3,583.0,0.35,1152.0,1160.0,0.51,0.78
1800,0.71,4.3,575.0,0.35,1184.0,1144.0,0.51,0.75
1801,0.71,4.3,573.0,0.35,1160.0,1144.0,0.51,0.69
1802,0.71,4.3,573.0,0.35,1160.0,1176.0,0.51,0.41
1803,0.71,4.29,569.0,0.35,1256.0,1216.0,0.51,0.24
1804,0.71,4.29,567.0,0.35,1248.0,1240.0,0.51,0.16
1805,0.71,4.29,568.0,0.35,1280.0,1304.0,0.51,0.12
1806,0.71,4.29,577.0,0.35,1224.0,1280.0,0.51,0.1
1807,0.71,4.29,579.0,0.35,1232.0,1272.0,0.51,0.1
1808,0.71,4.29,588.0,0.35,1224.0,1256.0,0.51,0.12
1809,0.71,4.29,588.0,0.35,1320.0,1232.0,0.51,0.12
1810,0.71,4.29,597.0,0.35,1280.0,1208.0,0.51,0.37
1811,0.71,4.3,588.0,0.35,1264.0,1168.0,0.51,0.71
1812,0.71,4.3,595.0,0.35,1240.0,1160.0,0.51,0.8
1813,0.71,4.3,590.0,0.35,1256.0,1168.0,0.51,0.84
1814,0.71,4.29,594.0,0.35,1216.0,1216.0,0.51,0.86
1815,0.71,4.3,591.0,0.35,1184.0,1176.0,0.51,0.86
1816,0.71,4.3,587.0,0.35,1248.0,1184.0,0.51,0.84
1817,0.71,4.3,587.0,0.35,1272.0,1208.0,0.51,0.82
1818,0.71,4.29,587.0,0.35,1184.0,1208.0,0.51,0.82
1819,0.71,4.3,590.0,0.35,1240.0,1240.0,0.51,0.8
1820,0.71,4.29,585.0,0.35,1256.0,1256.0,0.51,0.84
1821,0.71,4.3,587.0,0.35,1208.0,1208.0,0.51,0.82
1822,0.71,4.29,589.0,0.35,1168.0,1176.0,0.51,0.8
1823,0.71,4.3,588.0,0.35,1240.0,1184.0,0.51,0.78
1824,0.71,4.3,589.0,0.35,1240.0,1176.0,0.51,0.78
1825,0.71,4.29,580.0,0.35,1208.0,1160.0,0.51,0.8
1826,0.71,4.3,584.0,0.35,1152.0,1208.0,0.51,0.8
1827,0.71,4.3,582.0,0.35,1152.0,1136.0,0.51,0.75
1828,0.71,4.3,581.0,0.35,1160.0,1160.0,0.51,0.59
1829,0.71,4.3,577.0,0.35,1160.0,1160.0,0.51,0.24
1830,0.71,4.29,563.0,0.35,1200.0,1152.0,0.51,0.12
1831,0.71,4.29,568.0,0.35,1200.0,1136.0,0.51,0.08
1832,0.71,4.3,552.0,0.35,1200.0,1184.0,0.51,0.06
1833,0.71,4.29,561.0,0.35,1280.0,1208.0,0.51,0.04
1834,0.71,4.29,565.0,0.35,1344.0,1264.0,0.51,0.04
1835,0.71,4.29,574.0,0.35,1328.0,1304.0,0.51,0.04
1836,0.71,4.29,582.0,0.35,1328.0,1296.0,0.51,0.06
1837,0.71,4.29,588.0,0.35,1320.0,1312.0,0.51,0.06
1838,0.71,4.29,592.0,0.35,1336.0,1328.0,0.51,0.1
1839,0.71,4.29,592.0,0.35,1312.0,1312.0,0.51,0.57
1840,0.71,4.3,592.0,0.35,1320.0,1280.0,0.51,0.69
1841,0.71,4.29,588.0,0.35,1280.0,1272.0,0.51,0.75
1842,0.71,4.29,585.0,0.35,1256.0,1248.0,0.51,0.76
1843,0.71,4.29,586.0,0.35,1280.0,1232.0,0.51,0.76
1844,0.71,4.29,586.0,0.35,1256.0,1280.0,0.51,0.75
1845,0.71,4.29,582.0,0.35,1224.0,1296.0,0.51,0.73
1846,0.71,4.29,584.0,0.35,1216.0,1248.0,0.51,0.69
1847,0.71,4.29,589.0,0.35,1264.0,1176.0,0.51,0.61
1848,0.71,4.29,584.0,0.35,1280.0,1216.0,0.51,0.18
1849,0.71,4.29,587.0,0.35,1280.0,1248.0,0.51,0.1
1850,0.71,4.29,588.0,0.35,1328.0,1248.0,0.51,0.1
1851,0.71,4.29,587.0,0.35,1288.0,1232.0,0.51,0.49
1852,0.71,4.29,587.0,0.35,1256.0,1240.0,0.51,0.76
1853,0.71,4.29,586.0,0.35,1232.0,1248.0,0.51,0.8
1854,0.71,4.29,585.0,0.35,1304.0,1240.0,0.51,0.8
1855,0.71,4.29,589.0,0.35,1248.0,1224.0,0.51,0.78
1856,0.71,4.3,585.0,0.35,1304.0,1248.0,0.51,0.76
1857,0.71,4.29,584.0,0.35,1224.0,1296.0,0.51,0.69
1858,0.71,4.3,589.0,0.35,1216.0,1248.0,0.51,0.37
1859,0.71,4.3,583.0,0.35,1304.0,1304.0,0.51,0.24
1860,0.71,4.3,588.0,0.35,1280.0,1224.0,0.51,0.76
1861,0.71,4.3,587.0,0.35,1280.0,1232.0,0.51,0.8
1862,0.71,4.3,588.0,0.35,1256.0,1208.0,0.51,0.84
1863,0.71,4.3,589.0,0.35,1280.0,1192.0,0.51,0.86
1864,0.71,4.29,589.0,0.35,1232.0,1208.0,0.51,0.86
1865,0.71,4.29,589.0,0.35,1224.0,1232.0,0.51,0.86
1866,0.71,4.3,582.0,0.35,1208.0,1160.0,0.51,0.86
1867,0.71,4.3,589.0,0.35,1280.0,1248.0,0.51,0.84
1868,0.71,4.3,583.0,0.35,1224.0,1168.0,0.51,0.82
1869,0.71,4.29,585.0,0.35,1264.0,1192.0,0.51,0.78
1870,0.71,4.29,577.0,0.35,1248.0,1168.0,0.51,0.73
1871,0.71,4.29,574.0,0.35,1208.0,1216.0,0.51,0.57
1872,0.71,4.29,576.0,0.35,1184.0,1216.0,0.51,0.31
1873,0.71,4.29,579.0,0.35,1176.0,1232.0,0.51,0.22
